# F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Labels
1.224438642471311400e+00,-1.847756168167223212e+00,2.464022588194455743e+00,3.892390965394450397e+00,5.720434717075036701e+00,-2.806366637727164548e+00,3.661563360522849031e+00,1.845401156673891041e+00,1.720503829746625302e+00,-7.945977275493520953e-01,2.000000000000000000e+00
-2.844530643697025685e+00,-1.802704824669239869e+00,2.367273714435849108e+00,-3.445234444227493142e+00,2.404395685746751887e-02,6.383010354427501865e-01,-2.496034575355738472e+00,1.945598917268427819e+00,-1.211564445941167634e+00,-1.878448077348799261e+00,0.000000000000000000e+00
-1.538993113399309332e+00,-1.767398274757287169e+00,1.144027468713624485e+00,2.507054023300795187e+00,7.883941886715796210e-01,5.814188136346669644e-01,3.419325794083167835e+00,-4.554241567005893998e+00,8.967365916529232983e-01,2.424834963367116458e+00,2.000000000000000000e+00
6.401623092275702254e-01,-5.704388466031373728e-01,7.010423122175392097e-01,2.024137779084893562e+00,-1.629201627165497435e-01,-2.442472013275410969e+00,5.964852845459891473e-01,-3.389226051335190726e-01,7.376939927491925619e-01,-1.988978323223365097e+00,1.000000000000000000e+00
7.729583567974609437e-01,1.650175003950895558e-01,-6.273205415625562331e-01,-1.416866446900188814e+00,-5.154310338827290394e-01,2.769395423992738969e+00,1.203421145110418644e+00,-3.198850778977048837e+00,-4.228920394662306848e+00,-4.492045835032620893e-02,2.000000000000000000e+00
6.054243433219134163e-01,-7.491103243006915768e-01,1.572821871670604610e+00,-7.501301279491814356e-01,1.163658593596549107e+00,3.734235583900352040e+00,-1.820255633128123662e+00,2.862038451625339874e+00,2.889457239273113487e+00,1.998928194693476268e+00,1.000000000000000000e+00
-3.836771976020140862e+00,3.317449772584097900e+00,4.098340213478874894e+00,-1.598353820253836544e+00,-4.323428058600465640e+00,-1.296710915696624333e+00,-5.838382404935276160e-01,-3.400146656396000999e+00,-9.832766828996364339e-03,2.136769407239615948e+00,0.000000000000000000e+00
1.943508233454624312e+00,-2.895523321541966233e+00,-2.402922846160028492e+00,-8.299562948487257952e-01,9.115762172079504566e-01,-2.135391076204373739e-02,-2.958336703244866861e+00,4.178778214256504420e+00,2.136851282927955786e+00,-1.590972576480879974e+00,2.000000000000000000e+00
1.273525762425884444e+00,1.205168989302510818e+00,1.107730369048716357e+00,7.228382017816840088e-01,-1.228067768730722875e-01,-2.654322531042573985e+00,-1.136127323155426971e+00,-1.295678639885528449e+00,-1.307183910165214957e+00,2.613407023933418394e-01,1.000000000000000000e+00
-1.756949957790350236e-01,-4.644561448731576725e-01,-1.470426568839755532e+00,4.808447347025711638e-01,-6.387054941285346121e-01,3.873529387296547277e+00,-1.296037751976865104e+00,-6.273315695807720083e+00,-3.639328783559195202e+00,3.719084067795813908e+00,0.000000000000000000e+00
2.182765603212823535e+00,-4.693318513563989880e-01,-2.248893552549204866e-01,1.635705334114181175e+00,5.093030226119691584e+00,-4.156511382326426585e-01,-8.636798770642359901e-01,7.636889478741913706e+00,2.495272820932449065e+00,-1.926671227159709066e+00,2.000000000000000000e+00
-1.762418780073242708e+00,-7.791715480102705538e-01,-9.684473551090115873e-01,8.843548808173685716e-01,-2.091746319837394896e+00,1.964902543828893178e+00,-1.721880958957915375e+00,-4.438571173600032616e+00,-1.559205944089338658e+00,1.073871345410152056e+00,0.000000000000000000e+00
1.426782720823904116e+00,4.567549820763000312e+00,3.516227284460970104e+00,-1.382929802558556576e+00,-2.321686952652326053e+00,2.382381108077003873e+00,-3.131112941579341946e+00,1.502129037178438153e+00,-2.261136029984291529e+00,-1.624047054152070402e+00,1.000000000000000000e+00
-3.527815220721035594e+00,-1.650759496646594826e+00,2.646976828183932984e+00,-1.865639578545287502e+00,-2.133967184080886703e+00,-1.863509248938370888e-01,-5.633443436657876724e-01,7.758510255259137844e-01,4.222439140499609778e-01,-3.543426840002075195e+00,2.000000000000000000e+00
8.345523615682812757e-01,2.682625799698648006e-01,-1.761020683706632006e+00,7.961800031050338955e-01,1.902368118102607086e+00,2.544626945489691927e-01,1.073458110532599319e+00,-4.510452018737748925e-01,-1.902002421829255718e+00,3.908348978141863439e-01,0.000000000000000000e+00
-1.104282421613345111e+00,-2.224928243313750720e-02,2.577380671282627489e+00,1.527081466284716083e+00,-1.430612091935792307e+00,-2.960086469083061722e+00,2.393997173156408032e+00,-5.688859081099395532e+00,2.362812156436957522e-01,2.272886863863841533e+00,0.000000000000000000e+00
1.695002410865229958e+00,2.210807199089210862e+00,-1.022988919430334320e-01,8.672534099982964761e-01,-3.894479388973611123e+00,1.083163798511429965e+00,-2.351354726889092195e+00,-1.438216716315861232e+00,-1.343387591324922692e+00,-2.338065316758075163e+00,1.000000000000000000e+00
-5.096357846765759980e-01,-1.139547475401674337e-01,-9.096503846011831929e-01,-1.113139685425761138e+00,-3.036763520786665449e+00,-5.380182413512173412e-01,-1.723096080039204336e+00,-2.076659834565530716e+00,-1.710038968761085520e+00,-1.362399912996213214e+00,1.000000000000000000e+00
-8.782102038559227442e-01,5.365043268439142476e-01,-7.969520316851637087e-01,-4.644800805355466800e-01,-1.703796834032636820e+00,-1.264043825422912271e+00,-1.374529583541674649e+00,-3.834084814950719511e-01,-7.640621981683288766e-01,-1.022250265816303072e+00,1.000000000000000000e+00
-2.664873708724647905e+00,2.987972863458387973e-01,1.466572861084531665e+00,-4.117094767371174413e-01,-2.470558533026663284e+00,-3.058799034737191835e-01,-2.967237541983127613e+00,-2.058954338171235410e+00,-8.187113681332707227e-01,4.911815930054097556e-02,2.000000000000000000e+00
-1.375152466316456046e-01,-1.151829154495109142e+00,2.240093777458388224e+00,1.288055830164579474e+00,-1.349366588421914148e-01,5.456039079989183360e-01,-2.931188458170234323e+00,3.771846798163719372e-01,2.325483218493093585e+00,6.302010049148558668e-01,1.000000000000000000e+00
-3.260301358101163061e+00,-7.902009433501322455e-02,2.397433158988091950e+00,6.860098007964476885e-01,-1.670481512346515318e+00,-1.085301768641022901e+00,-1.415920313548191478e+00,-5.133202370739210485e-01,2.868570932984455535e-01,-1.989408692321611660e+00,2.000000000000000000e+00
9.487368452035200850e-01,4.146259032312613613e-01,-1.635087087447490539e+00,1.732022963698579776e+00,5.147761932243324345e-01,4.118301980833873444e+00,-2.654755537128416165e+00,-1.801758506616611966e+00,5.814696858146461977e-01,4.654423350780130697e+00,0.000000000000000000e+00
9.675321587308396420e-01,-6.144993720207510002e-01,-1.518553701356748054e+00,1.098631334604288856e+00,1.362717527001687357e+00,1.313970956530644996e+00,-5.541879954037894906e-01,-1.556589427473623832e+00,-2.257678768075262354e+00,4.594453816363025522e-01,0.000000000000000000e+00
4.008991390860234816e-01,1.486621606194032941e+00,8.211565741803494856e-01,1.333850258022045709e+00,2.112752952380930527e+00,-2.814510181904629427e+00,2.348580900397482019e+00,1.255412778965048659e+00,1.559024171420780425e+00,1.391408676947597067e+00,2.000000000000000000e+00
5.001771301522738300e-01,-1.605604124617188155e+00,-1.245336248456339279e+00,1.711178399391579230e+00,-4.825970966842805243e-01,-1.178040919687522559e+00,2.303288832344368320e+00,-1.276864422653087638e+00,2.231144029421681108e+00,-1.272996714676879471e-01,2.000000000000000000e+00
2.751314740423728367e+00,2.912355474896801688e-01,4.266107011710105201e-01,2.857622194350202705e+00,5.013637058853812611e+00,3.199759108387951301e+00,1.024121915895136903e+00,1.720543186623763710e+00,1.251842618836741083e+00,3.209786729108576431e+00,1.000000000000000000e+00
2.938247227678219886e+00,-6.459799726953434629e-01,-2.397339387017846768e+00,5.553693040068564457e+00,5.569546262651867252e+00,2.320736812828445572e+00,-1.316705812354431293e+00,1.305687042054850755e+00,2.025460829789693218e+00,3.860479167030873349e+00,1.000000000000000000e+00
-1.051732849781658041e+00,-2.248651430722694577e-01,8.995458082560936486e-01,5.577183291358502881e-01,-1.042249832420538924e+00,2.426910175524666258e+00,-1.845862021237889783e+00,-1.498144026049644362e+00,-9.689133701914580676e-01,-3.360987289504049347e-01,2.000000000000000000e+00
-2.717700471593021749e+00,-1.270682682884566539e+00,-1.174999539775825053e-01,5.538294179145077045e+00,-2.623934294582684679e+00,-3.005841669803923644e-01,1.805368018262813790e+00,-9.724990441224235838e+00,-5.211610445004902781e-01,1.793430641421328797e+00,0.000000000000000000e+00
6.922559786557622719e-01,-3.599796742752990220e+00,-1.173932366606150302e+00,-3.331582175931773193e+00,-1.441303918947309137e+00,1.373065301233669100e+00,-3.199203090049822951e+00,-8.965752862116409538e-01,-3.624814582476355795e+00,-3.193746353681435224e+00,2.000000000000000000e+00
3.940837936511276673e+00,5.729762543891743221e-01,-7.797041663738029094e+00,6.811847201900837590e+00,-4.275099475181792785e-01,2.328808306536964690e+00,1.804457588306322968e-01,-8.560952053650721538e+00,-3.212619885937134434e+00,3.632315152096327715e+00,0.000000000000000000e+00
-6.113061798412604553e-01,-1.680873286542958978e+00,2.854219669960794903e+00,3.068705718997447818e+00,2.744073921259771343e+00,-1.804999465800667169e+00,4.649816509401921039e+00,-3.380015538747167536e+00,7.777169674809849553e-01,1.520716459042483537e+00,2.000000000000000000e+00
-3.841649285498394129e-02,-6.948706686930896659e-01,4.806264993169537370e+00,1.251637879859857527e+00,-3.281371478080507664e+00,3.356362998414299526e+00,1.317213346638290705e+00,-8.963476827490159948e+00,-7.548449420461156301e-01,3.288402762996313733e+00,0.000000000000000000e+00
-7.557380811622893546e-02,-2.011537827718918869e+00,3.308682421604952850e+00,-2.360352006054085017e+00,4.333086026402542812e-01,2.609264303101935578e+00,-3.495857972688108717e+00,4.578983630030431407e+00,3.046667068073758422e+00,-5.431236207279872552e-01,1.000000000000000000e+00
8.675796987526231963e-01,1.867121610632155759e+00,-5.006301452671679808e-01,2.166639412998174308e+00,1.387733154649601897e+00,-2.242623412142223049e+00,3.964187574926864244e+00,2.276378132077200522e+00,1.649767426919200641e+00,-1.439276421726266353e+00,2.000000000000000000e+00
1.043486967339830818e+00,1.170328710107018777e+00,3.525603624535857072e+00,-1.066623680320173406e-01,3.125393435176629708e+00,-3.345199592555841761e+00,6.442009129360062314e-01,2.979449313224081575e+00,8.982239675792449418e-01,6.185179248077949943e-01,0.000000000000000000e+00
1.666020040179609474e+00,-1.456653309862006029e+00,-2.812004415119359280e+00,2.890646184408075525e-01,-4.229915857967045945e-01,-1.586522859635973726e+00,3.179676621423582761e-01,-3.706969498323652717e-02,1.719281987946708057e-02,-1.578945290449176753e+00,2.000000000000000000e+00
-5.271932655561788472e-01,1.194209733111635252e-01,1.135881347827820020e+00,4.176640280708221020e+00,2.834104214491635965e+00,-2.102502887710339108e-01,3.303228181705670785e+00,1.539845236272522344e+00,4.087045281725017354e+00,9.936337014413758606e-01,2.000000000000000000e+00
3.609366133542130095e-01,-2.217214898012691560e+00,1.456256875268765016e+00,1.014232858969443818e-02,-4.502041111409114116e-01,4.067064691577878532e-01,-2.038438216726118135e+00,-2.969307235693301461e+00,3.083443757210831970e-01,2.214719438521591144e+00,1.000000000000000000e+00
-2.147286553526797093e+00,2.549901273338024410e-01,-3.945321237327808817e+00,5.835380862523622980e+00,-6.034610308385592425e+00,-6.912145233440192271e-02,7.557087699241942236e-01,-9.975832503807968266e+00,1.308165485307837050e+00,2.501610856640705371e+00,0.000000000000000000e+00
2.755938004810061681e+00,-1.123992680211059580e+00,-3.076376949698124363e+00,1.889201632794634378e+00,2.508125076374872364e+00,1.977418702199451594e-02,-1.383711445032312470e+00,6.372449249242725600e+00,1.755736409255604258e+00,-4.191645751581035917e+00,2.000000000000000000e+00
-3.036509491134290251e+00,1.986710032209896504e+00,2.148100714268351918e+00,-8.746527205183907139e-01,-1.562766165914962535e+00,-3.786294132503251753e+00,1.182369503281721190e+00,-1.595160266660995418e+00,1.709371212582353472e-01,1.187182447096671201e+00,1.000000000000000000e+00
-3.048716983375680645e+00,-6.945234655211218744e-01,-3.605282749607987114e+00,-4.165106311129951777e+00,-3.727048963118680724e+00,9.033558873353824126e-01,-2.786129379579517895e+00,-1.116392993777024945e+00,-4.489159161464413295e+00,-3.097905945875702116e+00,2.000000000000000000e+00
2.148192323405109683e+00,3.791405632542116599e+00,3.073762593933439646e+00,-5.101559609930337302e-01,-8.565956958225309226e-01,1.541064736930234380e+00,-1.001111648711298763e+00,1.031680614507529903e+00,-1.586656664598927513e+00,-7.357954437106936085e-01,1.000000000000000000e+00
-3.420306169494180537e-01,-2.633382036506318524e+00,5.553214213379285003e-01,1.364740315942396531e+00,-2.716662442204780259e-01,-7.541759018528979563e-01,-1.380921606642433908e+00,-2.644313973729472966e+00,-2.556828600015750297e-01,-3.843972942663183012e-01,1.000000000000000000e+00
3.414704269339090548e-01,-5.027203953194021580e-01,1.118866992597852494e+00,-4.153456249392344368e-01,-4.988419709637932353e-01,-5.501716253370341203e-01,1.230232493022954676e+00,-1.859628086783089884e+00,-5.682017982950189339e-01,1.016091772084051215e-01,1.000000000000000000e+00
2.910024399476397239e+00,-1.045711675060799539e+00,-1.935776716755024385e-01,3.791915074053228807e+00,4.148971156769644786e+00,-2.190155740471303236e+00,1.428024169787645459e+00,4.869227252268756523e+00,2.633970328323515186e+00,-3.072706007769421710e+00,2.000000000000000000e+00
-6.253257281603781248e-01,-1.213455828926363944e+00,2.743750184914255819e+00,1.596210509626565077e+00,-8.917749987419669733e-01,-2.486258673396772423e+00,2.940728441422757911e+00,-6.897025491369594974e+00,-5.206365209985095444e-01,2.310614246829100438e+00,0.000000000000000000e+00
-9.191296726724895727e-02,-3.041789365640469311e-01,2.638717135937858060e+00,2.030470133847094960e+00,-2.541398864198953778e-01,2.741355955260192934e-01,-7.685129807729140783e-01,-4.358239897782520522e+00,8.714232715692709075e-01,3.898511380090964096e+00,1.000000000000000000e+00
9.547173517597633552e-01,-3.281621531823073035e+00,7.226920444264510746e-01,-2.705234401314848824e-02,6.996967274059047170e-01,-1.769082951383818658e+00,-2.048454044196150292e+00,-4.129099487207278152e+00,-1.525205383031935424e+00,2.088398918626451550e+00,1.000000000000000000e+00
2.459773044125750374e+00,3.960311171940780195e-01,-5.033285121724724753e+00,-1.493086359251848405e+00,1.117743194579542410e+00,1.149545293307156379e+00,-1.086499239842625419e+00,2.854710323673286254e-01,-4.402590316436082674e+00,-3.571166186961740596e-01,0.000000000000000000e+00
1.829230564700063955e+00,5.073173269550196318e-01,3.947948121332304217e-01,2.322087459892222316e+00,-1.635259846125707295e+00,-2.392421255932819513e-02,-7.432667505097851901e-01,-5.207832084699652864e-01,4.066037830195337044e-01,-2.368667537325901407e+00,1.000000000000000000e+00
2.118181545605297256e+00,2.899477951196536285e-01,-5.008982019827792342e-01,3.294636159031407718e-01,3.930297347731079860e+00,-1.253665895038807321e+00,-5.517547604277417417e-01,4.617985745337139569e+00,3.231024094034183891e-01,-3.791236116408154277e-01,2.000000000000000000e+00
-9.592565420109755436e-02,-7.744165067041588468e-01,-1.081389866306621261e+00,3.767469743031113261e-01,1.869967608347402610e-01,2.068164334020999195e+00,-1.261251329440971070e+00,-2.116860742876435886e+00,-1.587617905835400967e+00,1.248197337833288456e+00,0.000000000000000000e+00
-1.305100155509411719e+00,-1.613703172880647019e+00,-2.655476719064964186e-01,4.526613614276682185e-01,-2.139694154204837773e+00,-1.476163914281734213e+00,-4.860496046329733089e-01,5.999309695276994897e-02,1.414167563634853186e+00,-2.893549697949592936e+00,1.000000000000000000e+00
-4.181426125236727964e-01,-1.264987472646557087e-01,8.223302789518878164e-01,8.307924782962259336e-01,2.408117265004676710e+00,-3.096322516013138237e+00,1.509229962704358163e+00,1.027773527464914460e+00,4.490907089347053738e-01,1.459008232153025109e-01,0.000000000000000000e+00
-2.590748560616821905e+00,2.764871550636164299e-01,4.541796040429917358e-01,6.403367681786612531e-01,1.518505509109318252e+00,-3.192076010129754060e+00,3.061991580326658191e+00,-6.802801472477132405e-01,-2.502894919204809998e-01,3.408885955833135251e-01,0.000000000000000000e+00
-1.020949913824449551e+00,1.461232307097588556e-01,-1.058810981128784023e+00,2.556093335824955126e+00,-1.501688453985519978e+00,-3.627492911445424628e-01,2.164220803542391103e+00,-4.287321741068408798e+00,9.193794671915389571e-02,8.850403798218411389e-01,0.000000000000000000e+00
-1.466806961049170743e+00,-6.670682774948926141e-01,-1.270736167260601679e+00,2.145709101029924515e+00,-1.633674931384622386e+00,-4.726726987798599566e-01,-5.100012943612590721e-01,-2.097693680315623421e+00,-7.008002821718334330e-01,-2.158930025932050079e+00,0.000000000000000000e+00
5.125892834154297084e+00,-1.274405864550002043e+00,-1.295470028118938410e+00,6.062040313493485932e+00,5.029898258187134985e+00,3.038035650765761320e-01,4.438594659234944562e-01,-1.689664136425331087e+00,-2.491174107981348751e-01,2.034039323656521958e+00,1.000000000000000000e+00
-1.252818620204632971e+00,-6.740023240335079047e-01,-2.454339465938191189e+00,1.531298805382773409e+00,-3.389398600683346530e+00,1.319100274727945887e+00,-2.318035145058694457e-01,-6.573610291565858077e+00,-2.478062161029354726e+00,2.891991653295544751e-01,0.000000000000000000e+00
3.091811325901306695e+00,9.377185466330983932e-01,1.272399275171855582e+00,2.182617914918965507e+00,4.857118444171531380e+00,5.074269253272247759e+00,-1.227987993142234613e+00,6.272666262733205933e+00,4.455854274818035421e+00,3.006201791311237770e+00,1.000000000000000000e+00
2.897917961356172523e+00,-3.654322523335307160e-02,6.481897633144290127e-01,2.006270802944257525e+00,-3.567912256892499911e+00,-2.961446922615703636e-01,-2.056465614257089847e+00,-3.175399536831958081e+00,-6.874971561539900966e-01,-2.416279162656114643e+00,1.000000000000000000e+00
-8.146514332624505972e-01,-2.895365800259368960e+00,2.316978192149139915e+00,-1.967493115511904422e+00,1.866717699325119550e+00,-9.844542613737758963e-01,5.754322182972033684e-01,8.030889839318551549e-02,2.781980818214405682e-01,7.991629561950543970e-01,2.000000000000000000e+00
1.445753548084697249e+00,8.512235606389668696e-01,1.918672288382123892e-01,8.767136066736015421e-01,6.216619769360567371e-01,6.419565831647218168e-01,1.778983214391627543e+00,1.786166551493185262e+00,2.083388650719635748e+00,1.083597174964450183e-01,0.000000000000000000e+00
2.014448597913952810e+00,-1.387485767865772601e-01,5.157648874893847601e-01,8.443224957424185773e-01,3.678124892753602992e+00,1.761928024713562912e+00,-2.180189832303097042e+00,2.876189535473201886e+00,2.169900596608641319e+00,3.691219022287964613e+00,1.000000000000000000e+00
2.922456408622266633e+00,-2.645552508975183015e-01,1.249854399514981118e+00,2.047813716853637889e+00,4.279517570054706788e+00,1.298150859567290816e+00,-3.234715735054621844e-01,2.696650287526961787e+00,1.312209937628650236e+00,1.425024541195004879e+00,1.000000000000000000e+00
-2.355022135451041443e+00,-2.086908226576234426e+00,7.939061615960063545e-01,-1.680442811134900127e+00,-6.371975555835609484e-01,3.276017239662003533e+00,-4.290018498737246055e+00,-2.173589367709233500e+00,-4.417085615501522788e+00,-1.368968705448621703e+00,0.000000000000000000e+00
2.240485537582213027e-01,-7.425439894907248650e-01,-1.126547485693603079e-01,2.117647821893365645e+00,8.205863801957469228e-01,-3.139170635867427173e+00,3.696490305402458709e+00,-8.133034962997864881e-02,2.142069537443350491e+00,-8.910151488049686819e-01,2.000000000000000000e+00
3.050013405669685262e+00,-4.059207411544624167e-01,1.514024741714563582e+00,2.904368469721054780e+00,1.069480922703803127e+00,1.433963251693704644e+00,1.494371071641833693e+00,-2.272171943286156903e+00,1.347757554584219086e-01,6.146623264425614686e-01,1.000000000000000000e+00
-6.348404519209730479e-01,-3.566822342524038625e-01,3.167551484426950559e+00,2.828615801373633998e-01,6.198570819753794758e-01,-3.114992631422105696e+00,3.347665869089723856e+00,-3.702420824630984431e+00,1.884199410982601020e-01,2.480904938608435195e+00,0.000000000000000000e+00
-9.122031977016185067e-01,2.122491878082324313e+00,-1.412050089356736704e+00,2.766149660914135611e-01,-1.251117918379114791e+00,-2.173386451596357904e+00,5.517575186861131131e-01,2.198019530522562714e+00,2.118734026222212741e+00,-4.927770721403921250e-01,0.000000000000000000e+00
-3.940493980022520049e+00,-1.703763329653849690e+00,-5.050317833751516439e-02,-4.436609975864313604e+00,-1.929849639457401178e+00,1.188529973903293069e+00,-1.115871498980891108e+00,1.422201075654953240e+00,4.464797537150246853e-01,-6.728656771916798895e-01,2.000000000000000000e+00
2.617882870898963432e+00,-1.249152212471393852e-02,-2.260835105306775450e-01,-7.370593783740879701e-01,-5.725069435990974842e-01,-1.990978983484817499e+00,-1.987705028882632785e+00,1.963766252825290826e+00,8.461741353216682970e-01,-9.792082295918488333e-01,1.000000000000000000e+00
1.409571044372639692e+00,8.022320655704393566e-01,-7.546819930906276674e-01,-1.078326803159784353e+00,7.843871449588633027e-01,-3.517507865157431191e+00,-1.436552796918592723e+00,1.900211965893294996e+00,-7.350296126955435660e-01,-2.561094639991293720e-01,1.000000000000000000e+00
-2.023633764018741843e+00,1.302149205381047947e+00,-1.426802764786287980e-01,3.877524650185026012e+00,3.913882916909987131e+00,4.267900986168816635e-01,1.907243755118935846e+00,2.668970680561690290e-01,1.180711797112953709e+00,3.023470612340739994e+00,1.000000000000000000e+00
2.339911269110888092e+00,-8.082262203554909652e-01,-5.038053429656665916e-01,-7.473252057430102013e-02,2.687113912367497637e+00,-2.405203845953312936e+00,1.031275074674727898e+00,4.684839554506465831e+00,2.067870176208945754e-01,-3.655479408073079917e+00,2.000000000000000000e+00
-9.636409010126628649e-01,-2.157367103050855661e-02,1.304974922440351071e+00,-1.970612416854817583e+00,-1.341310380257257018e+00,-3.926126758592292099e-01,1.840821613477816587e-01,-1.535330385637467154e+00,-3.458803217981975209e+00,-2.520337117707419416e+00,2.000000000000000000e+00
-2.004213468995403868e-01,-4.380376074419064514e-01,4.200530725410509980e+00,-2.628261525096426077e+00,-1.187571926196807182e+00,2.558576745980319256e+00,-2.458464295136450595e+00,3.068931268117744970e+00,3.244112205555172324e+00,4.626373953882524370e-01,1.000000000000000000e+00
-3.192772227740912072e+00,3.590461337734387470e+00,8.685318963324645258e-01,5.983957720176402706e-01,-1.528714674334199941e+00,-5.352187268202646120e-01,9.007713727712778340e-01,1.062405927844229492e+00,1.817199404234635107e+00,7.047750743942271523e-01,0.000000000000000000e+00
2.132598772472294790e+00,-3.350391757713617746e-01,2.413535333381563674e+00,2.016281582756050739e+00,3.343306181580003589e+00,7.168188719695166577e-01,-2.669905993861410032e+00,1.146194338948606006e+00,2.011092558668937436e+00,3.654029428046561279e+00,1.000000000000000000e+00
2.220607803955127579e+00,-1.343445443989634391e+00,4.586990139295893165e+00,-5.420803886177218978e-01,3.809804293378306062e-01,1.254989370258506876e+00,-1.153861252836254847e+00,-4.899558436589455668e-01,8.265214179961664076e-01,7.586350792558269607e-01,1.000000000000000000e+00
2.570908183719532669e+00,1.747689431545385030e-01,-1.065385588483429347e+00,2.945030968889712053e+00,3.695032837634110834e+00,-2.102482596704558393e+00,1.105068886744414280e+00,4.978515314336484643e+00,2.340364000956593582e+00,-1.914107289691505676e+00,2.000000000000000000e+00
2.907395607375163227e+00,-2.079174035156164724e+00,2.028312901332838258e-01,4.984389001430859167e+00,3.452440932527379047e+00,2.825486440713836922e-01,-3.988800582103061432e-01,-2.463243502233727789e+00,-5.189977885432739413e-03,1.507438896350313806e+00,1.000000000000000000e+00
2.658745428070106609e+00,-8.736478759935046856e-01,3.757409736026022795e-01,7.968682066029435518e-01,2.890237124839274419e+00,2.361488502148858526e+00,-2.004122239822470952e+00,2.122652259664713714e+00,1.858334910163635723e+00,2.721677003943929307e+00,1.000000000000000000e+00
-2.939420522383420220e+00,-4.355111896498483404e+00,1.630111509856795093e+00,4.172250883336572791e+00,-1.101178027812363958e+00,8.529717009320192389e-02,-4.018520347868249631e-01,-7.956707531445477599e+00,2.460461528029403766e+00,3.973832408240609126e+00,0.000000000000000000e+00
-9.271747894037566384e-01,-1.227467353916971371e+00,-5.578857066338494874e+00,2.975363799064765225e+00,-4.039584777566920692e+00,-7.532845042164264537e-01,-1.190707155633198289e+00,-6.708788501837894103e+00,-1.275391574103375891e+00,2.928057570161479717e-01,0.000000000000000000e+00
1.685374058564653721e+00,6.093666635326571157e-01,3.194096309701691894e+00,5.928729214459784735e-01,1.870559598569048632e+00,2.873622865786267688e+00,-2.219662673205863967e+00,3.744134548322035183e+00,3.602511831645453633e+00,2.200609794485954396e+00,1.000000000000000000e+00
-2.748773560423420470e+00,-1.741014002992842258e-01,-1.306261261778267846e+00,-1.190178427435402364e+00,-4.775920425549958992e+00,3.051904032414221479e+00,-1.940053790010254353e-02,-2.198532201760871274e+00,-1.236438776137908313e+00,-3.044598801691702938e+00,2.000000000000000000e+00
-1.063534132375628660e+00,-3.761350659604933533e+00,4.226072902494357741e+00,-2.241714848417887040e+00,-1.364334887206843927e-01,-3.867901162493905254e-01,-3.975049587957808939e+00,7.783010427612236937e-01,3.552827548564043703e-01,-1.547673239442684867e+00,2.000000000000000000e+00
8.973570057381914378e-01,-6.845931875651631859e-01,3.723037339084432906e-01,1.772934246938233205e+00,2.537891283745146609e+00,-1.498790447549525950e+00,3.006531398952480671e+00,2.894129397397423586e-01,1.242396778125710366e+00,5.227528021963128158e-01,0.000000000000000000e+00
7.269619967384326475e-01,-1.051457480302212755e+00,1.609731416978692264e+00,-5.775043169693627743e-01,4.670159597497883119e+00,-2.867720190742623743e+00,-2.159562903884462148e-01,4.011948222398279640e+00,8.786250573192755375e-01,6.932257916080695193e-01,2.000000000000000000e+00
-1.987335745717085933e+00,-4.138885515803011117e+00,1.708995656856854284e+00,8.599712183726293535e-01,1.180267371959951239e+00,-6.437517029112416189e-02,1.912577509405450460e+00,-2.760263444243362674e+00,1.638230231910252188e+00,1.277663991108776154e+00,2.000000000000000000e+00
7.736020011584763267e-01,2.819526811287392576e+00,-9.720128867877628753e-01,-6.648809384299976255e-01,1.378635687768503315e+00,4.459679371913880530e-01,-4.112633031318819743e-01,7.878056458976978149e+00,2.661966761498619327e+00,-1.760760608845261421e+00,0.000000000000000000e+00
2.408468614543280983e-01,-1.164070939087816559e+00,-1.269428419182709877e+00,3.588953694303461894e+00,3.039037075854742476e+00,1.301516204687636291e+00,6.744378861981735751e-01,2.386030222765702202e+00,2.379951132033607308e+00,-4.022034806698974174e-01,2.000000000000000000e+00
3.000347520794031553e+00,3.325333226458166980e-01,1.788740107777789579e+00,1.431043696201191207e+00,2.185395180468269416e+00,9.976533199280152031e-01,-1.074859146660759990e+00,3.565550481173356268e+00,2.295458821139469308e+00,-3.405766494188089410e-02,1.000000000000000000e+00
-1.626376842897232500e-01,-1.590342190412621592e+00,4.606165265901562833e-02,4.778308093725058825e+00,1.561075767829196437e+00,3.153597170520525683e-01,3.083792578400411877e+00,5.035208645921980253e-01,3.735572758181874953e+00,-1.278696362078644677e+00,2.000000000000000000e+00
-1.091343783044081750e+00,-1.390884332221336450e+00,-2.611141165656050589e+00,1.090064820030967718e+00,-1.847162358126964499e+00,6.814337975163461403e-01,2.641917677928835584e-01,-7.059584457755711639e+00,-3.720245370049545919e+00,9.602929207691661695e-01,0.000000000000000000e+00
-1.476309728574617397e+00,-1.620736027180608829e+00,3.958462128699691718e+00,-1.829977522414205637e-02,-6.310886875534654772e-01,7.542660695515291946e-01,-8.906022253135319477e-01,-9.299037161529472018e-01,2.587257322423797135e-02,-1.592973121024872318e+00,2.000000000000000000e+00
-1.472263821911405923e-01,-1.823344640026449692e+00,-2.868620271019366008e+00,1.606049261100346293e+00,-2.268846530814977447e-01,-7.225429608539040149e-01,-3.271338270673451731e-02,-3.756205688011457600e+00,-1.482372419812700848e+00,5.483999746673349218e-01,0.000000000000000000e+00
2.097306829721886423e+00,1.762947580987426877e+00,-2.235463921680072463e+00,2.326444261066142438e+00,2.582647492736248829e+00,-9.733729990614213845e-01,1.562389790555487323e+00,7.608860622204455915e+00,2.489561019815253129e+00,-4.360893196913036896e+00,2.000000000000000000e+00
